0.0,0.0
0.015007503751875938,0.046777669990823854
0.030015007503751877,0.09275276636891074
0.04502251125562781,0.13783325999057464
0.060030015007503754,0.18193051588915418
0.0750375187593797,0.22495944318670327
0.09004502251125562,0.266838634756862
0.10505252626313157,0.3074904964756882
0.12006003001500751,0.346841365923208
0.13506753376688344,0.3848216204243507
0.1500750375187594,0.4213657743437012
0.16508254127063532,0.4564125655740832
0.18009004502251125,0.48990503118432277
0.1950975487743872,0.5217905722165719
0.21010505252626313,0.552021007648264
0.2251125562781391,0.580552617558047
0.24012006003001501,0.6073461755588775
0.25512756378189094,0.6323669705847912
0.27013506753376687,0.6555848181406532
0.28514257128564285,0.6769740611464019
0.3001500750375188,0.696513560528867
0.3151575787893947,0.7141866757351589
0.33016508254127064,0.7299812353618236
0.34517258629314657,0.7438894981134228
0.3601800900450225,0.7559081043228908
0.3751875937968985,0.7660380182838995
0.3901950975487744,0.7742844616625225
0.40520260130065033,0.780656838271683
0.42021010505252626,0.785168650507177
0.4352176088044022,0.7878374077584832
0.4502251125562782,0.7886845271210436
0.4652326163081541,0.7877352267492552
0.48024012006003003,0.785018412201
0.49524762381190596,0.7805665561351652
0.5102551275637819,0.77441557173326
0.5252626313156579,0.7666046802248965
0.5402701350675337,0.7571762729045853
0.5552776388194097,0.7461757680339814
0.5702851425712857,0.7336514630294156
0.5852926463231616,0.7196543823392524
0.6003001500750376,0.7042381214193373
0.6153076538269134,0.6874586872175446
0.6303151575787894,0.6693743355802038
0.6453226613306654,0.6500454059940026
0.6603301650825413,0.6295341540768248
0.6753376688344173,0.6079045822299156
0.6903451725862931,0.585222268861789
0.7053526763381691,0.5615541965913942
0.720360180090045,0.536968579834315
0.735367683841921,0.5115346921711418
0.750375187593797,0.48532269389171073
0.7653826913456728,0.4584034601026421
0.7803901950975488,0.4308484097785623
0.7953976988494247,0.4027293361295969
0.8104052026013007,0.3741182386491897
0.8254127063531767,0.34508715719709004
0.8404202101050525,0.3157080084624453
0.8554277138569285,0.286052425141434
0.8704352176088044,0.25619159815273995
0.8854427213606804,0.22619612220248053
0.9004502251125563,0.1961358449980022
0.9154577288644322,0.1660797203972167
0.9304652326163082,0.13609566576700563
0.9454727363681841,0.10625042381061287
0.9604802401200601,0.07660942910996273
0.975487743871936,0.04723667961453158
0.9904952476238119,0.018194613293737297
1.0055027513756878,-0.010456009845075259
1.0205102551275638,-0.03865622018613636
1.0355177588794398,-0.06634894521065861
1.0505252626313157,-0.09347911032207629
1.0655327663831917,-0.11999373365065726
1.0805402701350675,-0.14584201471275107
1.0955477738869435,-0.1709754168156821
1.1105552776388194,-0.19534774311506903
1.1255627813906954,-0.2189152062471064
1.1405702851425714,-0.24163649147401178
1.1555777888944472,-0.2634728132964523
1.1705852926463232,-0.2843879655022156
1.1855927963981991,-0.30434836463569753
1.2006003001500751,-0.32332308688789474
1.2156078039019511,-0.3412838984214647
1.2306153076538269,-0.3582052791600589
1.2456228114057029,-0.3740644400854723
1.2606303151575788,-0.3888413341001923
1.2756378189094548,-0.4025186605266284
1.2906453226613308,-0.41508186332762625
1.3056528264132066,-0.42651912314581786
1.3206603301650826,-0.43682134327188504
1.3356678339169585,-0.4459821296639005
1.3506753376688345,-0.4539977651515516
1.3656828414207105,-0.46086717797021065
1.3806903451725863,-0.4665919047804763
